online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",40303
TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,34115
TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40336
TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549
FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,38482
FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,42404
TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35160
TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
FALSE,Cancelled,Solex,Standard,high,large,1842.92,"$1,105.75",34996
TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,34244
TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",34170
FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,41434
FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,38573
TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,41009
FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",38750
TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,40618
TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",40672
FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42226
FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39427
FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37668
FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",41848
FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38693
TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37698
TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,36361
TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,38647
TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40336
TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880
TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,41533
FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,34996
FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39427
TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160
TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,33259
FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35707
TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",36498
TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,38647
FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,41701
FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,37499
TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,41009
TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160
FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549
FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,42295
FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,37626
TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,37499
TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,42560
FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,41064
TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,33879
FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,42295
TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,37337
TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345
FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",35707
TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,35455
TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,36498
FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,35667
TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,33552
FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
FALSE,Cancelled,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874
FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,35470
TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,34165
TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39427
FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,41533
TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",42145
TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,35378
TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",38991
TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,37626
TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,38693
TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,33429
TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833
TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,37873
TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,33879
FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,42226
TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35160
FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,37823
TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,34115
TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,36498
TRUE,Cancelled,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,36367
TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",42696
FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",34556
FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,41434
TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",37698
TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455
TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,33455
FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",38002
FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",38002
TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,42145
FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880
TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34244
TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38573
TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",33549
TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,36361
FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39526
FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,39031
FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35707
TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40487
TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,36361
TRUE,Approved,,,,,814.86,,
TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,36668
TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,40618
TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,38693
FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,37220
TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,37668
TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,34556
TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",33455
TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,37499
FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,39880
FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,37499
TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42458
TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,41047
FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,33429
TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,40784
TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,33429
TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626
FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,38482
FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38750
TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",40553
FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42226
TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",41064
FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,33455
TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,38258
FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,40779
TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,34527
TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42560
FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42172
FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,41533
TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,42710
FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35470
FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,34115
FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,36334
TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,36334
FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36367
TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",41701
FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,39031
TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,39427
TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,34586
FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,40553
TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,33549
FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,42696
TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",40336
FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34143
FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345
FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,33888
FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,38482
FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
FALSE,Cancelled,Solex,Road,medium,medium,416.98,$312.74,35560
FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,36146
TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",34244
FALSE,Approved,,,,,1102.68,,
TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",42560
TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
